Area,Elevacao
100,99.02749634
93.7190983,109.0274963
76.26958854,119.0274963
54.8562809,129.0274963
35.42906226,139.0274963
16.8901366,149.0274963
3.844381128,159.0274963
0.224168273,169.0274963
